RSN,EQID,SSN,EveLat,EveLon,MW,ML,mag,Depth,Rhyp,Rjb,Repi,STAID,Tn_rsn,pstar_rsn,SiteClass,SiteCLnew,VS30_Mac23,VS30_Art21,VS30_HA16,StaLat,StaLon,hp_freq,lp_freq,T0_01s,T0_02s,T0_022s,T0_025s,T0_029s,T0_03s,T0_032s,T0_035s,T0_036s,T0_04s,T0_042s,T0_044s,T0_045s,T0_046s,T0_048s,T0_05s,T0_055s,T0_06s,T0_065s,T0_067s,T0_07s,T0_075s,T0_08s,T0_085s,T0_09s,T0_095s,T0_1s,T0_11s,T0_12s,T0_13s,T0_133s,T0_14s,T0_15s,T0_16s,T0_17s,T0_18s,T0_19s,T0_2s,T0_22s,T0_24s,T0_25s,T0_26s,T0_28s,T0_29s,T0_3s,T0_32s,T0_34s,T0_35s,T0_36s,T0_38s,T0_4s,T0_42s,T0_44s,T0_45s,T0_46s,T0_48s,T0_5s,T0_55s,T0_6s,T0_65s,T0_667s,T0_7s,T0_75s,T0_8s,T0_85s,T0_9s,T0_95s,T1s,T1_1s,T1_2s,T1_3s,T1_4s,T1_5s,T1_6s,T1_7s,T1_8s,T1_9s,T2s,T2_2s,T2_4s,T2_5s,T2_6s,T2_8s,T3s,T3_2s,T3_4s,T3_5s,T3_6s,T3_8s,T4s,T4_2s,T4_4s,T4_6s,T4_8s,T5s,T5_5s,T6s,T6_5s,T7s,T7_5s,T8s,T8_5s,T9s,T9_5s,T10s
562,79,45,23.152,106.265,3.4,3.515,3.483333333,0,154.3176597,226.8255606,154.3176597,"VR03",0.2,1.91847497,2,1.02,601.5600725,436.8688735,436.8688735,21.8,106.604,0.49,20,0.10163846,0.103007164,0.104850651,0.108286137,0.11530184,0.118180139,0.125030005,0.125251603,0.127688566,0.131263455,0.133320592,0.139725486,0.146888595,0.157549972,0.179470043,0.194657012,0.221935254,0.263699942,0.277777019,0.272086689,0.268091174,0.253387046,0.254172298,0.309929976,0.355615684,0.384771143,0.323848976,0.211428197,0.175324614,0.15749544,0.158743398,0.191641814,0.196357073,0.213478154,0.237354472,0.252124702,0.238259529,0.222113608,0.130056015,0.122784619,0.114953991,0.097494017,0.083118768,0.079134193,0.074297611,0.073936928,0.06904675,0.064981668,0.06425933,0.060685297,0.048052283,0.038300674,0.035179585,0.032594153,0.029087476,0.028763351,0.026192316,0.024639375,0.017005005,0.012756785,0.011813296,0.010772017,0.009861068,0.008951127,0.00893266,0.007912243,0.006902577,0.007247426,0.005933938,0.004526641,0.003905398,0.003475951,0.002828265,0.002330081,0.001983789,0.002050315,0.002102301,0.001951589,0.001647058,0.001295127,0.001120758,0.000980018,0.000857192,0.000770604,0.000667168,0.000584074,0.000558689,0.000508889,0.000465291,0.000465574,0.000452272,0.000404447,0.000323657,0.000288476,0.000257005,0.000202014,0.000181839,0.000156177,0.000139005,0.000122336,0.000100142,7.98e-05,6.63e-05,6.15e-05,6e-05
563,98,45,23.027,104.159,3.5,3.715000001,3.616666667,10.7,286.1690959,226.8200936,285.9689869,"VR03",0.2,1.91847497,2,1.02,601.5600725,436.8688735,436.8688735,21.8,106.604,0.55,20,0.033238664,0.03344268,0.033739663,0.034322585,0.035686099,0.036445692,0.041035667,0.050892412,0.051085876,0.044467419,0.038619735,0.039454338,0.040711273,0.041638648,0.043851837,0.046081275,0.050837017,0.058657456,0.062453672,0.066927665,0.078038997,0.092813376,0.119506099,0.128486115,0.131503563,0.12687379,0.122931761,0.118553331,0.098134259,0.088424224,0.088798947,0.086865259,0.076260078,0.08445525,0.072826838,0.07315195,0.083150144,0.095034061,0.089771605,0.071762423,0.062967849,0.059110656,0.074004369,0.070734288,0.058433793,0.060056742,0.050411654,0.050836814,0.048637764,0.042315867,0.040125551,0.035116286,0.03176294,0.028605658,0.025843188,0.024000326,0.02383419,0.017976169,0.013314274,0.013906016,0.013332824,0.011702461,0.012287212,0.012431827,0.009868899,0.009192498,0.00763053,0.006868851,0.006547426,0.0054763,0.004315536,0.002992074,0.002555456,0.002472297,0.002643482,0.00250306,0.002166897,0.001864888,0.001396865,0.001176385,0.00110002,0.001026161,0.000892626,0.000860606,0.000815622,0.000786858,0.000792423,0.000762977,0.000724279,0.000620541,0.000563106,0.000509053,0.000478003,0.000458759,0.000401275,0.000350177,0.000304175,0.000242803,0.000190055,0.000151995,0.00011999,0.000101628,8.32e-05,7.21e-05,6.09e-05
564,111,45,22.911,106.679,4.6,5,5,10,124.1813774,226.6277017,123.7780857,"VR03",0.2,1.91847497,2,1.02,601.5600725,436.8688735,436.8688735,21.8,106.604,0.21,20,3.379502826,3.503960987,3.572886968,3.714295531,4.0320669,4.14419797,4.157888961,4.737274473,4.988292819,5.763414759,6.038112136,5.801618325,5.625704468,5.684598794,6.489395462,7.094675341,8.683403239,8.803238312,8.984078939,10.14217574,10.69281374,11.22273916,10.53673982,8.675525124,9.383017063,12.00133668,10.68627008,9.922617415,8.166885669,6.326959765,6.196574803,5.695983731,5.800897668,6.808622512,8.223531197,8.111812734,7.050336618,7.309789118,7.173107121,4.41925923,4.180129828,3.629320251,2.592913688,2.527955061,2.575075341,2.355812293,1.979882278,1.81847771,1.842973153,2.217062242,2.540341161,2.314943657,1.814113318,1.579305548,1.421448275,1.274142492,1.193860821,1.145511186,0.904300045,0.596876968,0.528285996,0.512751876,0.537466593,0.503637736,0.470735436,0.434549027,0.432167359,0.428604714,0.348326385,0.268837749,0.256964864,0.270923602,0.225586107,0.263960462,0.283161176,0.307805078,0.320992683,0.335355331,0.335963542,0.324287778,0.320685457,0.306515653,0.264737519,0.224362212,0.202485655,0.1767447,0.164067936,0.152070705,0.130059353,0.111519712,0.104028888,0.095179072,0.08577463,0.076652352,0.068894079,0.051223818,0.037365063,0.030859908,0.026293379,0.02279442,0.020067647,0.017685301,0.01552825,0.013709373,0.012070583
565,112,45,22.829,106.59,3.4,3.515,3.483333333,13.4,115.2105643,226.8255606,114.4286421,"VR03",0.2,1.91847497,2,1.02,601.5600725,436.8688735,436.8688735,21.8,106.604,0.91,20,0.469393133,0.478980418,0.486481851,0.51121957,0.609368516,0.653262083,0.705508734,0.984706471,1.060409092,1.175628624,1.177158295,1.270578045,1.292061975,1.317991362,1.377541899,1.429080547,1.518644558,1.618307854,1.981328683,2.139175112,2.130808003,1.731419916,1.521887872,1.243673205,1.31088576,1.130485985,0.954047931,0.729850644,0.544438083,0.484499569,0.478177542,0.462508644,0.43151187,0.445781771,0.524520714,0.548017309,0.540107506,0.461173299,0.344546401,0.240977596,0.207237088,0.188639582,0.144006416,0.134023014,0.129680791,0.113781421,0.102538365,0.094241401,0.083784089,0.077242816,0.076218843,0.062125205,0.052368724,0.048971945,0.045184508,0.038594725,0.036367102,0.030594292,0.028318422,0.019905108,0.019805353,0.018949944,0.017200818,0.014972931,0.011914152,0.008924606,0.007780024,0.00731084,0.007266629,0.006482528,0.005945659,0.004989169,0.005325407,0.005259687,0.004885395,0.004662919,0.004251941,0.003894722,0.003822513,0.003444588,0.003150337,0.002951057,0.002502226,0.002256103,0.001940675,0.001620447,0.001487976,0.001329952,0.001103998,0.001001584,0.000931907,0.000836861,0.000751733,0.000695463,0.000656254,0.000516628,0.000380146,0.000303401,0.000252359,0.000221967,0.000200536,0.000178236,0.000156175,0.000137882,0.000124073
566,113,45,22.833,106.62,4.5,4.8,4.8,13.3,115.643503,226.6632916,114.8761497,"VR03",0.2,1.91847497,2,1.02,601.5600725,436.8688735,436.8688735,21.8,106.604,0.34,20,1.26522445,1.374192803,1.395501423,1.441249733,1.548007872,1.606739832,1.820627942,1.939008843,1.921236539,2.065446075,2.082139059,2.410649408,2.573630721,2.676658777,3.099200292,3.578440209,4.174527198,4.333530689,3.665329777,3.824066307,3.698647251,3.488876413,3.256062162,3.76791752,3.745391207,3.589912049,3.520105908,3.324109515,2.81430129,2.181680891,2.360870789,2.498943422,2.874999993,2.901971023,3.314083692,3.456951727,3.19992269,3.740660635,2.992053946,1.741668632,1.358855825,1.171958786,1.087662554,0.988610556,1.013004961,1.072723821,1.020660746,0.955099329,0.946137366,0.928502321,0.775545021,0.733429699,0.665575561,0.644169918,0.617836867,0.666512788,0.652908931,0.599385073,0.501690784,0.421768401,0.413474632,0.375334197,0.360566603,0.332176963,0.314334047,0.33995826,0.36757611,0.360103726,0.378253491,0.425778623,0.3894116,0.384602383,0.249657854,0.205128083,0.186360065,0.192866706,0.217338724,0.226245416,0.218945784,0.204238266,0.193046371,0.180279391,0.150020513,0.121489413,0.102619595,0.088501569,0.081838153,0.075502764,0.063142874,0.051881987,0.047186176,0.043315416,0.039090655,0.034730069,0.03099686,0.02347446,0.017991989,0.015200279,0.012762588,0.010954206,0.009536511,0.008416683,0.007449793,0.006563567,0.005768396
567,118,45,20.929,104.708,5.1,5,5,7.1,219.0377754,226.3226143,218.9226737,"VR03",0.2,1.91847497,2,1.02,601.5600725,436.8688735,436.8688735,21.8,106.604,0.1,20,0.341453829,0.34060162,0.342451898,0.3457549,0.351567633,0.353849821,0.357454651,0.354491695,0.353957322,0.379857196,0.390752864,0.394065137,0.391475986,0.388830955,0.40075186,0.419417967,0.450966718,0.504963889,0.567653511,0.600632798,0.654439629,0.624642509,0.673291277,0.717214341,0.731634438,0.795025355,0.816040375,0.849732363,0.646431301,0.674054144,0.734195607,0.732650339,0.714504989,0.57914491,0.559874958,0.650080702,0.747891893,0.820057359,0.753366998,0.562047083,0.635172936,0.702672247,0.600442158,0.593336449,0.577307694,0.621900433,0.643016612,0.620099564,0.596997694,0.689207786,0.714809134,0.647416236,0.552279787,0.507202342,0.495401087,0.459777153,0.465652365,0.404257294,0.360493023,0.350999627,0.349624978,0.328825879,0.335710941,0.347281461,0.372421336,0.330107995,0.310546706,0.296492286,0.259455527,0.221828108,0.16525259,0.136704652,0.156141133,0.135381421,0.099737095,0.105076571,0.083974988,0.063610052,0.05421066,0.057740961,0.060905472,0.06528292,0.070813889,0.0686479,0.056237887,0.047852101,0.046933534,0.046976315,0.045300469,0.043246342,0.041344862,0.037200263,0.033601373,0.029084826,0.025857698,0.017952215,0.012908889,0.011034932,0.009686725,0.008864742,0.007888504,0.007051707,0.006119593,0.005190127,0.004651023
568,119,45,20.91,104.716,4.1,4.115,3.883333333,5.3,219.2013544,226.7580004,219.1372715,"VR03",0.2,1.91847497,2,1.02,601.5600725,436.8688735,436.8688735,21.8,106.604,0.21,20,0.069854773,0.069402555,0.069877663,0.070790972,0.072447507,0.073041614,0.08472361,0.089435353,0.091763245,0.093655908,0.107352357,0.111946538,0.109377851,0.103848133,0.101088781,0.10168445,0.109471797,0.128599706,0.155793644,0.163245182,0.168577471,0.171165989,0.175599271,0.194784929,0.184047542,0.179105665,0.175382687,0.210684531,0.243608481,0.224771767,0.216603842,0.219199276,0.222836112,0.204568155,0.191398832,0.164304455,0.19411679,0.194393728,0.180021219,0.156896275,0.175450806,0.172313729,0.136131519,0.132264877,0.12575297,0.124495695,0.121611627,0.113161098,0.10287602,0.095236464,0.09166954,0.086509742,0.080407217,0.080443173,0.078828776,0.077978083,0.072513694,0.07492887,0.079480567,0.066779029,0.062125359,0.055480644,0.047637807,0.05269431,0.05389658,0.04330023,0.038770435,0.033752167,0.026257992,0.017564957,0.012550966,0.010599708,0.00969153,0.008157906,0.007063615,0.006300753,0.005299453,0.004538604,0.003472894,0.003434951,0.003376674,0.003288603,0.003626444,0.003365101,0.002707288,0.002370309,0.002160279,0.002093903,0.002032805,0.002014935,0.002035657,0.001875148,0.001725145,0.001550281,0.001316746,0.000924765,0.000686798,0.000569341,0.000490945,0.000434263,0.000386523,0.000321721,0.00027648,0.000256378,0.00023099
569,122,45,20.907,104.749,4.2,4.4,4.4,6.9,216.3584864,226.7399879,216.2484327,"VR03",0.2,1.91847497,2,1.02,601.5600725,436.8688735,436.8688735,21.8,106.604,0.21,20,0.09598657,0.094439549,0.095065143,0.095991494,0.097606871,0.098087285,0.099062576,0.102602152,0.104247323,0.112125356,0.112047389,0.115011882,0.118486282,0.12243718,0.128380595,0.133077174,0.130129393,0.147683014,0.180657179,0.196382079,0.22054469,0.276706159,0.327594963,0.384414851,0.377454648,0.330513785,0.272793945,0.278301235,0.222548657,0.203976962,0.203433433,0.171640938,0.17315368,0.17247767,0.180954102,0.175251521,0.183778169,0.183564242,0.240150699,0.264894919,0.261245484,0.245176313,0.236642074,0.22001527,0.202198326,0.185128446,0.155931864,0.147977016,0.140465507,0.121933114,0.111988701,0.107275535,0.102260158,0.100538072,0.09676493,0.090557253,0.087288023,0.101161041,0.089555697,0.066366543,0.057901851,0.042547719,0.040770883,0.040160693,0.04490385,0.037137637,0.031412054,0.027162675,0.0248392,0.017424497,0.013226489,0.009200495,0.007126842,0.006943739,0.006668202,0.005931878,0.005326219,0.004757091,0.003796848,0.00361004,0.003505627,0.003328953,0.003322827,0.003130335,0.002874199,0.002575481,0.002447612,0.002319879,0.002154002,0.00213963,0.002032533,0.001813205,0.001614795,0.001472742,0.001271952,0.001001182,0.000795497,0.000633748,0.000497937,0.000430329,0.000374129,0.000337675,0.000304137,0.000285521,0.000256961
570,40,46,20.958,103.862,3.6,3.815,3.683333333,32.6,292.6408442,258.5253995,290.8193661,"VR04",1.9,1.225334346,1.01,1.02,150,150,250,21.736,106.543,0.14,20,0.003719116,0.003705473,0.003708647,0.003732719,0.003761967,0.003820069,0.003924527,0.003924793,0.003919633,0.003994558,0.004025605,0.004003951,0.003965348,0.003973914,0.0039844,0.003975255,0.004013704,0.003903663,0.003871182,0.003980341,0.004040028,0.004199287,0.004488075,0.004845202,0.004939974,0.005109054,0.005119417,0.004775426,0.005223282,0.005378026,0.005149776,0.005572096,0.00673957,0.008146062,0.009023275,0.007460721,0.006921479,0.007537595,0.009654624,0.008934908,0.008667956,0.009423129,0.011606518,0.012666343,0.013866998,0.01429544,0.015160855,0.013839385,0.012170944,0.011424526,0.011624867,0.009882781,0.010070464,0.009811165,0.009347675,0.009657746,0.009874021,0.009696692,0.008880424,0.006354097,0.00557932,0.005028256,0.004488305,0.005400429,0.005139475,0.005193875,0.004979633,0.004616007,0.002940819,0.002435827,0.001803139,0.001460564,0.001217627,0.001403314,0.001486574,0.001246593,0.001076769,0.000876974,0.000906848,0.00094483,0.001032257,0.001077272,0.000880234,0.00074441,0.000621493,0.000560051,0.000546146,0.000509105,0.000487515,0.000462196,0.000400961,0.000373527,0.000351135,0.000331349,0.000292736,0.000244806,0.000191034,0.000156035,0.000134591,0.000117586,9.69e-05,9.48e-05,8.06e-05,6.15e-05,5.22e-05
571,46,46,21.585,103.985,4.3,4.7,4.7,0,264.8813636,258.4304143,264.8813636,"VR04",1.9,1.225334346,1.01,1.02,150,150,250,21.736,106.543,0.17,20,0.077258302,0.076882167,0.0768731,0.076937543,0.076795958,0.076798365,0.076914311,0.077197277,0.077210951,0.077626103,0.077674524,0.078263334,0.07854778,0.078755717,0.078876423,0.079106501,0.080714879,0.080396064,0.08009595,0.080936911,0.085080544,0.086556457,0.082332915,0.082427723,0.085044279,0.086463934,0.091450229,0.107805284,0.110125955,0.101787994,0.103782598,0.104939616,0.117477028,0.112257715,0.111972301,0.131112568,0.129543718,0.12998421,0.152846191,0.197813542,0.203540227,0.206787274,0.195887245,0.170636844,0.158977466,0.172898469,0.163862094,0.163434748,0.204858293,0.225276681,0.223691432,0.203267397,0.18458723,0.176993845,0.169807845,0.17397496,0.186778991,0.178777312,0.163099836,0.143169931,0.137405836,0.115695065,0.095841614,0.086527338,0.078343432,0.060989531,0.051200856,0.036675859,0.037228091,0.03285309,0.03334816,0.03776551,0.036134499,0.033955516,0.032139121,0.023743764,0.019188727,0.017728002,0.01265552,0.010277518,0.01003485,0.010197527,0.010656598,0.009678402,0.008663273,0.007851925,0.007504263,0.007047185,0.006134644,0.005460889,0.004954554,0.004403943,0.004151317,0.003763172,0.003349555,0.002483545,0.002030446,0.001545018,0.001221534,0.001035662,0.000833658,0.000714273,0.000628097,0.000551741,0.000491156
572,47,46,21.638,104,3.8,4.115,3.883333333,0,262.9762026,258.508599,262.9762026,"VR04",1.9,1.225334346,1.01,1.02,150,150,250,21.736,106.543,0.23,20,0.037000154,0.036768391,0.036849203,0.037087556,0.037483885,0.037581225,0.03791723,0.038394819,0.038413676,0.039565874,0.039098402,0.038841957,0.038861626,0.038769081,0.038264099,0.037881984,0.04107761,0.042722479,0.046051454,0.049348812,0.054121908,0.055849975,0.060492681,0.06039711,0.060200535,0.063583521,0.070987341,0.098510485,0.106470973,0.081778339,0.080203617,0.087186818,0.101394076,0.116658007,0.105961031,0.100618626,0.084092129,0.079990046,0.115463522,0.117630561,0.12468523,0.132849937,0.115760558,0.0966724,0.091138343,0.093782922,0.083005931,0.081474002,0.078045213,0.064566509,0.067450565,0.068953669,0.063684871,0.060759237,0.058206175,0.055479925,0.057393442,0.04394463,0.037159827,0.029469266,0.027608759,0.023573571,0.021261846,0.020460571,0.018211838,0.01350847,0.010960855,0.00962071,0.00984487,0.008416927,0.009206295,0.007622949,0.006567281,0.0064644,0.005270042,0.003664675,0.003152487,0.002695922,0.00251546,0.00253788,0.002418949,0.002423273,0.002131802,0.001992935,0.00186297,0.001641338,0.001511361,0.00141356,0.001254308,0.001124915,0.000987871,0.000825278,0.000706533,0.000641323,0.000572692,0.000462948,0.000389981,0.000325897,0.000275464,0.000241616,0.000207545,0.000176219,0.000149107,0.000131082,0.000111634
573,57,46,21.629,103.659,3.7,3.715000001,3.616666667,8.1,298.3392134,258.517713,298.2292344,"VR04",1.9,1.225334346,1.01,1.02,150,150,250,21.736,106.543,0.12,20,0.007511113,0.007447544,0.007468932,0.0074576,0.0074883,0.007549393,0.007620733,0.00755314,0.007567179,0.007656063,0.007605219,0.007615226,0.007650619,0.007675113,0.007731602,0.007779439,0.00777041,0.008220624,0.008496301,0.008700247,0.009237081,0.009221998,0.009924936,0.009915126,0.01093151,0.010869668,0.01129196,0.0163961,0.01550285,0.015032294,0.014581211,0.01514892,0.015318364,0.018632595,0.021448258,0.022416796,0.020137344,0.021266126,0.026712845,0.028041339,0.027526898,0.025452848,0.024745764,0.023236284,0.0218886,0.019713205,0.023446871,0.025259174,0.024574105,0.01796647,0.01737593,0.016059847,0.01395922,0.013822033,0.013765005,0.013614634,0.014405366,0.013098841,0.014381013,0.013184565,0.012517824,0.010462107,0.007864851,0.006704149,0.005659255,0.005203657,0.004926446,0.005019895,0.004130938,0.00349872,0.00357268,0.002950395,0.00303406,0.003380214,0.003486721,0.002927287,0.002493796,0.002332895,0.002331502,0.001741055,0.001572085,0.001433629,0.001226983,0.000902845,0.000790865,0.000679965,0.000630099,0.000583852,0.000510353,0.000477084,0.000458306,0.000453033,0.000438057,0.00040871,0.000387028,0.000317153,0.000259571,0.000217762,0.000214489,0.000186967,0.000172955,0.00015853,0.000135834,0.000115667,9.95e-05
574,59,46,22.387,106.535,3.6,3.615,3.55,19.8,75.0514979,258.5253995,72.39259172,"VR04",1.9,1.225334346,1.01,1.02,150,150,250,21.736,106.543,0.47,20,0.106346125,0.106960901,0.108224875,0.110512516,0.114866572,0.118232468,0.127368549,0.145597766,0.14875233,0.18920853,0.203280404,0.234029682,0.242425693,0.246874233,0.265440195,0.266803406,0.245837934,0.261059682,0.261779112,0.253211684,0.25360209,0.24149411,0.229037398,0.237836052,0.237659679,0.259260803,0.278378103,0.280065933,0.241894562,0.255050868,0.264788662,0.311648356,0.297013486,0.226269424,0.213888957,0.229099577,0.209024663,0.199345668,0.183828396,0.184195252,0.155700362,0.131890293,0.110200717,0.098091607,0.080325004,0.090559981,0.084925821,0.090283169,0.093636522,0.112819757,0.114212168,0.100277451,0.090701807,0.08980961,0.09068401,0.095449915,0.095627424,0.062790441,0.059476515,0.057284441,0.05044844,0.038065068,0.026125674,0.024692429,0.02830008,0.027000223,0.026124457,0.024813867,0.019958038,0.01864236,0.019069979,0.02408855,0.024227513,0.023260419,0.020015443,0.018011988,0.016349766,0.015071421,0.011689344,0.009773581,0.008996344,0.008074723,0.006349748,0.005449848,0.004553367,0.003882142,0.00362844,0.003425025,0.003062366,0.002626146,0.002349663,0.002133857,0.001882276,0.00165472,0.00147484,0.001183574,0.000961628,0.000755828,0.000596352,0.000486833,0.000419664,0.000374952,0.000338881,0.000306282,0.000275724
575,72,46,20.339,104.516,3.6,3.915,3.75,17.1,262.0571798,258.5253995,261.498672,"VR04",1.9,1.225334346,1.01,1.02,150,150,250,21.736,106.543,0.25,20,0.005484728,0.006477372,0.006883385,0.007854888,0.010554322,0.011619007,0.01454411,0.020218604,0.020916214,0.018513854,0.017937427,0.018914317,0.019588117,0.019686239,0.017348718,0.019784747,0.015903527,0.011581519,0.009968748,0.009981277,0.010154211,0.010720465,0.010406414,0.010602366,0.010100296,0.010330319,0.011892516,0.012920276,0.013399368,0.014958483,0.01537645,0.01356242,0.014694489,0.014298198,0.014853536,0.013128263,0.012403602,0.011842625,0.013254301,0.009924206,0.008502015,0.008670757,0.00955376,0.009084528,0.009061431,0.010835515,0.009622485,0.008659014,0.009077751,0.009143801,0.008102545,0.006768316,0.007199102,0.007266539,0.007121554,0.006978097,0.007967898,0.010144499,0.009119896,0.008309866,0.007386812,0.007568328,0.007993532,0.005476527,0.004031996,0.00325146,0.003016326,0.003497473,0.004019476,0.003444878,0.002686975,0.002852936,0.002045199,0.001464646,0.001395799,0.001517698,0.001382333,0.001103773,0.000888626,0.000785512,0.000753927,0.000710717,0.000640331,0.000634566,0.000562762,0.000485232,0.000419265,0.00037387,0.000325396,0.000303599,0.000270665,0.000248481,0.000233233,0.000222054,0.000202468,0.000163732,0.000157057,0.000128223,0.000115342,9.62e-05,7.93e-05,6.74e-05,5.87e-05,5.27e-05,4.58e-05
